Title,URL,Advertiser,Location
Heavy Diesel Mechanic,https://www.seek.com.au/job/36484387?type=standard,Toll People - Townsville,Rockhampton & Capricorn Coast
Plant Fitter / Mechanic,https://www.seek.com.au/job/36447753?type=promoted,C & L Sales & Services P/L,Sydney
Mechanic - Heavy Vehicle,https://www.seek.com.au/job/36164763?type=promoted,HPS Transport,Adelaide
Automotive Mechanic - Qualified,https://www.seek.com.au/job/36468416?type=standout,In Tune Mechanical,Brisbane
QUALIFIED MOTOR MECHANIC/ AUTOMOTIVE TECHNICIAN,https://www.seek.com.au/job/36468037?type=standout,Melbourne,Trades & Services
Mechanic / Automotive Technician,https://www.seek.com.au/job/36473287?type=standout,UltraTune Sunbury,Melbourne
Automotive Mechanic,https://www.seek.com.au/job/36473275?type=standout,Denmark Mechanical Repairs,Albany & Great Southern
3rd Year Heavy Diesel Mechanic / Fully Qualified Heavy Diesel Mechanic,https://www.seek.com.au/job/36472328?type=standard,Wynyard Bus Lines PTY LTD,Darwin
Heavy Diesel Mechanic,https://www.seek.com.au/job/36359415?type=standout,Expert Fleet Service,Sydney
Dual Trade Electrician/Refrigeration Mechanic,https://www.seek.com.au/job/36472364?type=standard,Brunel,"Port Hedland, Karratha & Pilbara"
Mechanic | Truck & Trailer | Campbelltown | NSW,https://www.seek.com.au/job/36237355?type=standard,Celotti Workforce,Sydney
Mechanic | Truck & Trailer | Laverton North | VIC,https://www.seek.com.au/job/36237624?type=standard,Celotti Workforce,Melbourne
Motor Mechanic | Truck & Trailer | Kewdale | WA,https://www.seek.com.au/job/36394324?type=standard,Celotti Workforce,Perth
Heavy Diesel Mechanic,https://www.seek.com.au/job/36471822?type=standard,Wynyard Bus Lines PTY LTD,Devonport & North West
Diesel Mechanic,https://www.seek.com.au/job/36471948?type=standout,CFS Hire,Brisbane
Diesel Mechanic / Mechanical Fitter Wanted - Perm fulltime Role,https://www.seek.com.au/job/36471859?type=standout,Kelly Services,Melbourne
Mechanic / Automotive Technician - Greensborough,https://www.seek.com.au/job/36471951?type=standout,Kmart Tyre & Auto Service,Melbourne
Diesel Mechanic,https://www.seek.com.au/job/36471832?type=standout,Total Work Solutions,Melbourne
Plant Mechanic / Diesel Fitter,https://www.seek.com.au/job/36486356?type=standout,Keldan Commercial Pty Ltd,"Newcastle, Maitland & Hunter"
Mechanic Automotive/Agricultural,https://www.seek.com.au/job/36471434?type=standard,A & R  Engineering,Bunbury & South West
